,comment,label
1468,White privilege...Pull your pants up and go to work so your taxes can pay the way for those that won't work. Some privilege.,2
1469,I blame George Bush for I inherited Alligators from the previous Republican administration. If the father had a AR-15 do you think the Alligator would have still taken the boy?,0
1470,I don't think an AR has sufficient power to take out an alligator. I would suggest a .357,0
1471,"Yep this wonderful President build this new closer than ever country. I listen to these blacks and see how the MAJORITY act and I have to tell you I'm surprised we have not already had a complete race war, but hey the summer has just started and it's suppose to be a scorcher.",2
1472,"OLIVIA ST. CLAIR LONG, aka Brienne of Snarth is an attorney who is employed by Strauss & Malk LLP Chicago, IL. OLIVIA ST. CLAIR is a white female who recently married GIVONNA LONG a black female who also is an attorney and she is employed at a different law firm in the Chicago area. A little snooping on the web will shed some light on the issue of Brienne of Snarth hatred towards white males and her outrage towards ""white privilege"". Just a lost and twisted POS who probably grew up fatherless in a single parent home and now hates white men?",2
1473,Thank you for that info.,0
1474,"Just another nobody, a complete nothing.",0
1475,They're animals anyway so let them lose their souls,0
1476,I see you also enjoyed the book The Godfather,0
1477,Black people are far more racist than white people And to make it worse the liberals of this country use them and help them be even more racist,2
1478,The father of the boy snatched by the gator is 1/2 black...duh Brienne,0
1479,"Top half or bottom half......size matters.... Ask MS Obama, she unfortunately got the top half",2
1480,"This is clearly a racist comment, but since it is directed towards white men it is ok to print. I believe in Christ, but I am starting to believe some humans have evolved from primates",0
1481,What do you mean evolved? They stillare primates....,2
1482,"Actually evolutionists are backing away from natural ""evolving"" and leaning towards selective breeding.",0
1483,Hey Brienne I am Proud as Ever to be White Man. Does that make me racist ?,0
1484,"I watch NASCAR and INDY, guess that makes me a race-ist",0
1485,Hey Brianne - get in the kitchen and make me a samich. Chop Chop,2
1486,"ROFLMAO I just laughed so hard that I sprayed my keyboard with coffee. I was having a really crappy day, and then I read your post. Thank you for putting a smile on my face",0
1487,That stuff is funny dont care who ya are,0
1488,White guilt is strong with grubers. HA HA,0
1489,"I'm sure its getting some weird satisfaction in the attention this is garnering it. Maybe its parents ignored it. whatever, it's a creepy thing to say and speaks volumes about its own lack of intelligence, character and compassion. I feel sorry for it actually.",2
1490,"In nature, it's parents would have killed it.",2
1491,Her parents didn't have ANY kids that lived....,0
1492,What does the thing think about the little black boy that got into the gorilla cage??? Black privilege?,0
1493,She supported the gorilla.,0
1494,This is what we're up against. Good to know our enemy. Only a small step from thinking like this to gas chambers.,2
1495,"Feminist my foot, this person is a man. Not much of one but a man nevertheless. I don't know what his end game is but he's off his rocker.",2
1496,The good news is that she won't be breeding...we hope.,2
1497,Methuen Feminism is cancer,2
1498,"I do not pay attention to anybody who uses ""Anonymity"" to cover their cowardly remarks. If you are going to blast somebody, use your name and Man/Girl up. Don't hide in Mommy's basement.",0
1499,so synical5 is your given name...,0
1500,"“Brienne of Snarth”, have the courage to crawl out from under the cess ridden rock you slither beneath and I promise you, I will show you what ""white privilege"" IS all about..............",2
1501,"There are others who stand with you, beside you, and as Soldiers, in Front Of You, against such social anarchary. People who would start up such hatred will destroy this country if allowed to, and Our Oath will not permit that. Now or ever...",0
